game_index,event,date,round,white,black,result,ply,color,player,move,rank,best_move,depth_best,depth_min,depth_max
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,15,black,"Liang, Jason",Nxc3,B,,,,
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,16,white,"Niemann, Hans Moke",bxc3,B,,,,
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,17,black,"Liang, Jason",Ba3,B,,,,
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,18,white,"Niemann, Hans Moke",Rc2,B,,,,
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,19,black,"Liang, Jason",b6,B,,,,
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,20,white,"Niemann, Hans Moke",Bd3,2,h4,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,21,black,"Liang, Jason",Ba6,1,Ba6,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,22,white,"Niemann, Hans Moke",O-O,1,O-O,18,18,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,23,black,"Liang, Jason",Bxd3,1,Bxd3,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,24,white,"Niemann, Hans Moke",Qxd3,1,Qxd3,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,25,black,"Liang, Jason",O-O,2,h6,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,26,white,"Niemann, Hans Moke",c4,2,Bh4,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,27,black,"Liang, Jason",Rfe8,2,h6,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,28,white,"Niemann, Hans Moke",Bf4,4,Bh4,17,17,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,29,black,"Liang, Jason",Bf8,2,Rad8,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,30,white,"Niemann, Hans Moke",Rd1,1,Rd1,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,31,black,"Liang, Jason",g6,>10,c5,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,32,white,"Niemann, Hans Moke",Ne5,10,e4,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,33,black,"Liang, Jason",Nxe5,1,Nxe5,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,34,white,"Niemann, Hans Moke",Bxe5,1,Bxe5,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,35,black,"Liang, Jason",c5,1,c5,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,36,white,"Niemann, Hans Moke",d5,>10,g3,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,37,black,"Liang, Jason",exd5,1,exd5,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,38,white,"Niemann, Hans Moke",Bc3,1,Bc3,18,18,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,39,black,"Liang, Jason",Qa4,1,Qa4,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,40,white,"Niemann, Hans Moke",cxd5,1,cxd5,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,41,black,"Liang, Jason",Rad8,4,Rac8,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,42,white,"Niemann, Hans Moke",Rcd2,4,Re2,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,43,black,"Liang, Jason",Qe4,>10,Bd6,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,44,white,"Niemann, Hans Moke",Qb5,2,Qa6,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,45,black,"Liang, Jason",Rd6,3,Bd6,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,46,white,"Niemann, Hans Moke",Rd3,3,h3,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,47,black,"Liang, Jason",Bg7,5,Rc8,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,48,white,"Niemann, Hans Moke",f3,1,f3,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,49,black,"Liang, Jason",Qe7,1,Qe7,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,50,white,"Niemann, Hans Moke",e4,1,e4,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,51,black,"Liang, Jason",Bxc3,2,g5,18,18,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,52,white,"Niemann, Hans Moke",Rxc3,1,Rxc3,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,53,black,"Liang, Jason",Qe5,4,Red8,17,17,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,54,white,"Niemann, Hans Moke",Re3,3,a4,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,55,black,"Liang, Jason",Red8,3,g5,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,56,white,"Niemann, Hans Moke",Qe2,10,Qc4,19,19,19
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,57,black,"Liang, Jason",g5,2,b5,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,58,white,"Niemann, Hans Moke",g3,>10,Qf2,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,59,black,"Liang, Jason",Kh8,6,b5,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,60,white,"Niemann, Hans Moke",Kh1,6,a4,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,61,black,"Liang, Jason",Rf6,2,b5,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,62,white,"Niemann, Hans Moke",Rf1,>10,Kg2,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,63,black,"Liang, Jason",Re8,3,b5,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,64,white,"Niemann, Hans Moke",a4,3,Qf2,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,65,black,"Liang, Jason",Re7,>10,h5,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,66,white,"Niemann, Hans Moke",Qd2,5,Qd1,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,67,black,"Liang, Jason",Rd6,3,Re8,17,17,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,68,white,"Niemann, Hans Moke",Ree1,3,Rfe1,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,69,black,"Liang, Jason",Rd8,1,Rd8,17,17,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,70,white,"Niemann, Hans Moke",Qg2,10,Qf2,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,71,black,"Liang, Jason",Qc3,2,Qd4,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,72,white,"Niemann, Hans Moke",f4,>10,Rd1,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,73,black,"Liang, Jason",gxf4,1,gxf4,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,74,white,"Niemann, Hans Moke",gxf4,1,gxf4,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,75,black,"Liang, Jason",Rg8,4,Qd4,17,17,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,76,white,"Niemann, Hans Moke",Qf3,3,Qe2,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,77,black,"Liang, Jason",Qxf3+,1,Qxf3+,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,78,white,"Niemann, Hans Moke",Rxf3,1,Rxf3,26,26,26
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,79,black,"Liang, Jason",Rd8,1,Rd8,17,17,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,80,white,"Niemann, Hans Moke",Rd3,1,Rd3,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,81,black,"Liang, Jason",c4,3,Red7,18,18,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,82,white,"Niemann, Hans Moke",Rd4,1,Rd4,19,18,19
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,83,black,"Liang, Jason",Rc7,1,Rc7,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,84,white,"Niemann, Hans Moke",d6,2,e5,20,19,20
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,85,black,"Liang, Jason",Rc5,1,Rc5,16,16,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,86,white,"Niemann, Hans Moke",e5,1,e5,19,18,19
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,87,black,"Liang, Jason",c3,1,c3,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,88,white,"Niemann, Hans Moke",Kg2,1,Kg2,20,20,20
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,89,black,"Liang, Jason",c2,1,c2,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,90,white,"Niemann, Hans Moke",Rc1,1,Rc1,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,91,black,"Liang, Jason",Kg7,1,Kg7,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,92,white,"Niemann, Hans Moke",Kf3,1,Kf3,20,19,20
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,93,black,"Liang, Jason",Kf8,>10,Rc3+,19,19,19
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,94,white,"Niemann, Hans Moke",Ke4,1,Ke4,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,95,black,"Liang, Jason",Re8,8,Kg7,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,96,white,"Niemann, Hans Moke",Kf5,1,Kf5,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,97,black,"Liang, Jason",a6,2,Rec8,16,16,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,98,white,"Niemann, Hans Moke",Rd2,1,Rd2,19,18,19
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,99,black,"Liang, Jason",Rec8,1,Rec8,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,100,white,"Niemann, Hans Moke",Kf6,1,Kf6,19,18,19
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,101,black,"Liang, Jason",Rc3,6,R8c6,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,102,white,"Niemann, Hans Moke",f5,5,d7,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,103,black,"Liang, Jason",R8c6,1,R8c6,16,15,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,104,white,"Niemann, Hans Moke",Rg2,4,e6,17,16,17
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,105,black,"Liang, Jason",b5,7,Ke8,16,16,16
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,106,white,"Niemann, Hans Moke",axb5,2,Rg7,18,17,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,107,black,"Liang, Jason",axb5,1,axb5,19,18,19
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,108,white,"Niemann, Hans Moke",Rg7,1,Rg7,18,18,18
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,109,black,"Liang, Jason",b4,>10,Rf3,24,23,24
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,110,white,"Niemann, Hans Moke",Rxf7+,1,Rxf7+,19,18,19
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,111,black,"Liang, Jason",Ke8,1,Ke8,245,245,245
173,49. Annual World Open,2021.07.03,5,"Niemann, Hans Moke","Liang, Jason",1-0,112,white,"Niemann, Hans Moke",Rg1,1,Rg1,19,19,19
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,0,white,"Niemann, Hans Moke",d4,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,1,black,"Gledura, Benjamin",Nf6,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,2,white,"Niemann, Hans Moke",c4,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,3,black,"Gledura, Benjamin",g6,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,4,white,"Niemann, Hans Moke",f3,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,5,black,"Gledura, Benjamin",d5,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,6,white,"Niemann, Hans Moke",cxd5,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,7,black,"Gledura, Benjamin",Nxd5,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,8,white,"Niemann, Hans Moke",e4,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,9,black,"Gledura, Benjamin",Nb6,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,10,white,"Niemann, Hans Moke",Nc3,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,11,black,"Gledura, Benjamin",Bg7,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,12,white,"Niemann, Hans Moke",Be3,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,13,black,"Gledura, Benjamin",O-O,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,14,white,"Niemann, Hans Moke",Qd2,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,15,black,"Gledura, Benjamin",Nc6,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,16,white,"Niemann, Hans Moke",O-O-O,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,17,black,"Gledura, Benjamin",f5,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,18,white,"Niemann, Hans Moke",e5,B,,,,
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,19,black,"Gledura, Benjamin",f4,2,Nb4,17,16,17
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,20,white,"Niemann, Hans Moke",Bxf4,1,Bxf4,17,16,17
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,21,black,"Gledura, Benjamin",Be6,2,Nb4,16,15,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,22,white,"Niemann, Hans Moke",Be3,4,Bg5,16,15,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,23,black,"Gledura, Benjamin",Nb4,1,Nb4,16,15,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,24,white,"Niemann, Hans Moke",a3,1,a3,16,15,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,25,black,"Gledura, Benjamin",Na2+,2,N4d5,16,15,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,26,white,"Niemann, Hans Moke",Nxa2,1,Nxa2,19,18,19
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,27,black,"Gledura, Benjamin",Bxa2,1,Bxa2,17,16,17
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,28,white,"Niemann, Hans Moke",Bd3,2,Ne2,16,16,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,29,black,"Gledura, Benjamin",c5,7,Rc8,16,16,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,30,white,"Niemann, Hans Moke",dxc5,1,dxc5,16,16,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,31,black,"Gledura, Benjamin",Bxe5,>10,Qd5,16,15,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,32,white,"Niemann, Hans Moke",cxb6,1,cxb6,16,15,16
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,33,black,"Gledura, Benjamin",Rc8+,5,Qd5,15,14,15
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,34,white,"Niemann, Hans Moke",Bc2,1,Bc2,19,18,19
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,35,black,"Gledura, Benjamin",Bb3,6,Qe8,17,16,17
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,36,white,"Niemann, Hans Moke",Ne2,1,Ne2,18,17,18
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,37,black,"Gledura, Benjamin",Qd6,4,axb6,18,17,18
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,38,white,"Niemann, Hans Moke",Nc3,1,Nc3,19,18,19
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,39,black,"Gledura, Benjamin",Rxc3,9,Qe6,17,16,17
174,49. Annual World Open,2021.07.04,7.1,"Niemann, Hans Moke","Gledura, Benjamin",1-0,40,white,"Niemann, Hans Moke",Qxc3,1,Qxc3,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,0,white,"Burke, John M",e4,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,1,black,"Niemann, Hans Moke",e5,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,2,white,"Burke, John M",Nf3,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,3,black,"Niemann, Hans Moke",Nc6,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,4,white,"Burke, John M",Bc4,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,5,black,"Niemann, Hans Moke",Nf6,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,6,white,"Burke, John M",d3,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,7,black,"Niemann, Hans Moke",h6,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,8,white,"Burke, John M",c3,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,9,black,"Niemann, Hans Moke",d6,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,10,white,"Burke, John M",Nbd2,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,11,black,"Niemann, Hans Moke",g6,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,12,white,"Burke, John M",O-O,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,13,black,"Niemann, Hans Moke",Bg7,B,,,,
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,14,white,"Burke, John M",h3,1,h3,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,15,black,"Niemann, Hans Moke",O-O,1,O-O,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,16,white,"Burke, John M",Bb3,2,a4,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,17,black,"Niemann, Hans Moke",d5,10,b6,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,18,white,"Burke, John M",Re1,1,Re1,17,16,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,19,black,"Niemann, Hans Moke",Re8,6,Rb8,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,20,white,"Burke, John M",Qe2,>10,exd5,17,16,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,21,black,"Niemann, Hans Moke",Be6,1,Be6,17,16,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,22,white,"Burke, John M",Nf1,1,Nf1,16,16,16
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,23,black,"Niemann, Hans Moke",a5,2,b5,16,15,16
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,24,white,"Burke, John M",Bc2,4,Ba4,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,25,black,"Niemann, Hans Moke",a4,1,a4,17,16,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,26,white,"Burke, John M",Ng3,4,Bd2,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,27,black,"Niemann, Hans Moke",Qd7,8,Qd6,17,16,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,28,white,"Burke, John M",Bd2,1,Bd2,17,16,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,29,black,"Niemann, Hans Moke",b5,1,b5,17,17,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,30,white,"Burke, John M",a3,>10,Qd1,17,16,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,31,black,"Niemann, Hans Moke",dxe4,1,dxe4,17,16,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,32,white,"Burke, John M",dxe4,2,Nxe4,19,18,19
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,33,black,"Niemann, Hans Moke",Bc4,1,Bc4,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,34,white,"Burke, John M",Qe3,1,Qe3,19,18,19
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,35,black,"Niemann, Hans Moke",Rad8,>10,Na5,17,16,17
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,36,white,"Burke, John M",Rad1,1,Rad1,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,37,black,"Niemann, Hans Moke",Bf8,10,Qc8,19,18,19
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,38,white,"Burke, John M",Nh2,3,Bc1,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,39,black,"Niemann, Hans Moke",Qe6,1,Qe6,18,17,18
175,49. Annual World Open TB,2021.07.05,1,"Burke, John M","Niemann, Hans Moke",0-1,40,white,"Burke, John M",h4,5,Qf3,18,18,18
